year,date_,location,point_x,point_y
2023,2023-06-06 00:00:00+00,5700 BLOCK SPRUCE ST,-75.23720207,39.95592629
2023,2023-06-06 00:00:00+00,5200 BLOCK IRVING ST,-75.22593806,39.9552187
2023,2023-06-07 00:00:00+00,2900 BLOCK N 22ND ST,-75.16687891,39.99907677
2023,2023-06-08 00:00:00+00,7600 BLOCK RIDGE AVE,-75.23638922,40.05150509
2023,2023-06-08 00:00:00+00,6000 BLOCK BROUS AV,,
2023,2023-06-09 00:00:00+00,5700 BLOCK ELMWOOD AVE,-75.21939579,39.92998384
2023,2023-06-09 00:00:00+00,5700 BLOCK ELMWOOD AVE,-75.21939579,39.92998384
2023,2023-06-09 00:00:00+00,2500 BLOCK N 32ND ST,-75.18375522,39.9956572
2023,2023-06-09 00:00:00+00,7100 BLOCK JACKSON ST,-75.03894205,40.03117174
2023,2023-06-09 00:00:00+00,1600 BLOCK E LUZERNE ST,-75.09586661,40.00687011
2023,2023-06-09 00:00:00+00,1600 BLOCK E LUZERNE ST,-75.09586661,40.00687011
2023,2023-06-09 00:00:00+00,5100 BLOCK RANSTEAD ST,-75.2240479,39.95874655
2023,2023-06-09 00:00:00+00,3100 BLOCK N 28TH ST,-75.17527962,40.00366338
2023,2023-06-09 00:00:00+00,500 BLOCK E CHELTENHAM AVE,-75.10117286,40.04129837
2023,2023-06-09 00:00:00+00,1400 BLOCK S 51ST ST,-75.21630996,39.94003921
2023,2023-06-09 00:00:00+00,1800 BLOCK N MARSTON ST,-75.17922263,39.98408634
2023,2023-06-10 00:00:00+00,100 BLOCK W GODFREY AVE,-75.123383,40.04491472
2023,2023-06-10 00:00:00+00,100 BLOCK W GODFREY AVE,-75.123383,40.04491472
2023,2023-06-10 00:00:00+00,100 BLOCK E SOMERSET ST,-75.12888202,39.99228041
2023,2023-06-10 00:00:00+00,1800 BLOCK BELMONT MANSION DR,-75.21422045,39.9899454
2023,2023-06-10 00:00:00+00,4400 BLOCK OAKMONT ST,-75.03249613,40.03510923
2023,2023-06-10 00:00:00+00,2400 BLOCK WELSH RD,-75.03162397,40.07110185
2023,2023-06-11 00:00:00+00,2600 BLOCK S 78TH ST,-75.24632169,39.90564546
2023,2023-06-11 00:00:00+00,2900 BLOCK FRANKFORD AVE,-75.11765426,39.98983764
2023,2023-06-11 00:00:00+00,2900 BLOCK FRANKFORD AVE,-75.11765426,39.98983764
2023,2023-06-11 00:00:00+00,2900 BLOCK FRANKFORD AVE,-75.11765426,39.98983764
2023,2023-06-11 00:00:00+00,2500 BLOCK N SYDENHAM ST,-75.15766165,39.99141095
2023,2023-06-11 00:00:00+00,5400 BLOCK LANSDOWNE AVE,-75.23114533,39.97698224
2023,2023-06-11 00:00:00+00,6000 BLOCK MEDIA ST,-75.24088223,39.97422611
2023,2023-06-11 00:00:00+00,3800 BLOCK KENSINGTON AVE,-75.09905837,40.00444872
2023,2023-06-11 00:00:00+00,1000 BLOCK S 55TH ST,-75.23069542,39.94405303
2023,2023-06-11 00:00:00+00,1000 BLOCK S 55TH ST,-75.23069542,39.94405303
2023,2023-06-12 00:00:00+00,1600 BLOCK N 55TH ST,-75.23180691,39.97688084
2023,2023-06-12 00:00:00+00,500 BLOCK E DUVALL ST,-75.17551826,40.05074414
2023,2023-06-12 00:00:00+00,3900 BLOCK BROWN ST,-75.20083759,39.96761552
2023,2023-06-12 00:00:00+00,6300 BLOCK MONTOUR ST,-75.09065317,40.04592637
2023,2023-06-12 00:00:00+00,6300 BLOCK MONTOUR ST,-75.09065317,40.04592637
2023,2023-06-12 00:00:00+00,4600 BLOCK WAYNE AVE,-75.16368464,40.02328831
2023,2023-06-12 00:00:00+00,4900 BLOCK BOUDINOT ST,-75.11665171,40.02463126
2023,2023-06-13 00:00:00+00,400 BLOCK W LEHIGH AVE,-75.13878905,39.99202931
2023,2023-06-13 00:00:00+00,6100 BLOCK VINE ST,-75.243212,39.96707632
2023,2023-06-13 00:00:00+00,1300 BLOCK S 54TH ST,-75.22410462,39.94100933
2023,2023-06-13 00:00:00+00,1300 BLOCK S 54TH ST,-75.22410462,39.94100933
